Time,avg,max,min
2014-03-29 00:00:00 UTC,299,300,298
2014-03-31 00:00:00 UTC,265.95,272.95,262.25
2014-04-01 00:00:00 UTC,283.03625,286.1,280
2014-04-02 00:00:00 UTC,280,280,280
2014-04-03 00:00:00 UTC,270.795,285,260
2014-04-04 00:00:00 UTC,285,300,270
2014-04-05 00:00:00 UTC,289.5,300,279
2014-04-06 00:00:00 UTC,285,285,285
2014-04-07 00:00:00 UTC,274.3633333,281.49,265.27
2014-04-08 00:00:00 UTC,272.7625,276,266.42
2014-04-09 00:00:00 UTC,268.6145933,273,261.28
2014-04-10 00:00:00 UTC,246.6435185,261,228.79
2014-04-11 00:00:00 UTC,246.8666667,252.44,225
2014-04-14 00:00:00 UTC,265.8333333,310,200
2014-04-15 00:00:00 UTC,293.5775,305.13,275
2014-04-16 00:00:00 UTC,314.7002568,330,305
2014-04-17 00:00:00 UTC,300.9,303,300
2014-04-18 00:00:00 UTC,289.8770833,297.98,285.57
2014-04-19 00:00:00 UTC,292.9561111,295.56,290.64
2014-04-20 00:00:00 UTC,299.3079077,302.45,291.69
2014-04-22 00:00:00 UTC,296.3705556,300,294
2014-04-23 00:00:00 UTC,290.8121429,294.73,285.97
2014-04-24 00:00:00 UTC,294.695,294.84,294.45
2014-04-25 00:00:00 UTC,277.1712222,293,225
2014-04-26 00:00:00 UTC,269.122,278,235
2014-04-28 00:00:00 UTC,267.9222415,276.44,251.13
2014-04-29 00:00:00 UTC,295.6844011,750,263.04
2014-04-30 00:00:00 UTC,261.495,261.54,261.44
2014-05-01 00:00:00 UTC,267.9384821,272.93,264.93
2014-05-02 00:00:00 UTC,268.861,270.55,266
2014-05-03 00:00:00 UTC,263.7069365,266.05,257.08
2014-05-04 00:00:00 UTC,260.9266667,263.53,255
2014-05-05 00:00:00 UTC,260.2344054,262.21,258.58
2014-05-06 00:00:00 UTC,256.44,259.25,253.5
2014-05-07 00:00:00 UTC,262.083,268.18,255
2014-05-08 00:00:00 UTC,261.814,266.07,260
2014-05-09 00:00:00 UTC,265.5,265.5,265.5
2014-05-10 00:00:00 UTC,270.5,271,270
2014-05-11 00:00:00 UTC,263.7673333,267.83,260
2014-05-12 00:00:00 UTC,264.9989815,266.68,262.25
2014-05-13 00:00:00 UTC,260.9766667,264.93,256.13
2014-05-14 00:00:00 UTC,269.0581667,270.69,266.48
2014-05-15 00:00:00 UTC,272.0629643,295,270
2014-05-16 00:00:00 UTC,285.9425882,600,270
2014-05-17 00:00:00 UTC,270.284881,272,267
2014-05-18 00:00:00 UTC,271.1638889,272,270.5
2014-05-19 00:00:00 UTC,272.1719231,275,270
2014-05-20 00:00:00 UTC,293.377394,475,268
2014-05-21 00:00:00 UTC,300.3764851,550,290
2014-05-22 00:00:00 UTC,310.828538,318.07,297
2014-05-23 00:00:00 UTC,326.2508333,350,312.93
2014-05-24 00:00:00 UTC,308.62,312.93,305.7
2014-05-25 00:00:00 UTC,345.4828571,351.67,334.73
2014-05-26 00:00:00 UTC,345.0425,351.76,341.75
2014-05-27 00:00:00 UTC,349.6217692,450,340
2014-05-28 00:00:00 UTC,341.6619769,347.38,303
2014-05-29 00:00:00 UTC,342.5352381,348.89,340
2014-05-30 00:00:00 UTC,363.9131731,383,335.25
2014-05-31 00:00:00 UTC,375.2214583,379.07,370
2014-06-01 00:00:00 UTC,384.040875,395.5,365.01
2014-06-02 00:00:00 UTC,386.7144792,398.24,380
2014-06-03 00:00:00 UTC,405.0807481,480,390.31
2014-06-04 00:00:00 UTC,397.1552722,409.5,375
2014-06-05 00:00:00 UTC,397.8029821,399.52,390
2014-06-06 00:00:00 UTC,396.7238986,405.9,390
2014-06-07 00:00:00 UTC,394.8515625,396.99,388
2014-06-08 00:00:00 UTC,395.2519444,397.25,388.5
2014-06-09 00:00:00 UTC,388.2590537,391,378.77
2014-06-10 00:00:00 UTC,390.7339549,394.32,382.17
2014-06-11 00:00:00 UTC,383.6974617,397.67,370.73
2014-06-12 00:00:00 UTC,368.6355463,379.78,333
2014-06-13 00:00:00 UTC,355.440381,373.14,335.83
2014-06-14 00:00:00 UTC,335.2863399,346.65,325
2014-06-15 00:00:00 UTC,338.1163492,342.63,333.09
2014-06-16 00:00:00 UTC,353.4865256,362.03,339.96
2014-06-17 00:00:00 UTC,356.0536837,362.89,343.39
2014-06-18 00:00:00 UTC,359.1780303,366.31,351.3
2014-06-19 00:00:00 UTC,357.0991667,364,351.46
2014-06-20 00:00:00 UTC,351.2561667,355.51,341.31
2014-06-21 00:00:00 UTC,346.888125,352.72,340.13
2014-06-22 00:00:00 UTC,351.7688095,358.42,345.1
2014-06-23 00:00:00 UTC,351.1885374,357.66,333.72
2014-06-24 00:00:00 UTC,351.0182692,357.66,334.74
2014-06-25 00:00:00 UTC,342.0912727,352,330
2014-06-26 00:00:00 UTC,334.9848571,343.17,324.59
2014-06-27 00:00:00 UTC,346.8803333,352,338
2014-06-28 00:00:00 UTC,351.1646667,352,349.99
2014-06-29 00:00:00 UTC,340.7290909,350,333.33
2014-06-30 00:00:00 UTC,365.2879533,386.71,348.95
2014-07-01 00:00:00 UTC,383.0930769,389,367.26
2014-07-02 00:00:00 UTC,385.5620313,389,380
2014-07-03 00:00:00 UTC,381.2933691,389,369.76
2014-07-04 00:00:00 UTC,375.7609444,389,371
2014-07-05 00:00:00 UTC,371.2680625,373,361.32
2014-07-06 00:00:00 UTC,372.7942593,375.43,369
2014-07-07 00:00:00 UTC,366.8042283,374.55,354.92
2014-07-08 00:00:00 UTC,366.8684402,370.49,358.19
2014-07-09 00:00:00 UTC,370.1569864,380,361
2014-07-10 00:00:00 UTC,363.011353,365.94,352
2014-07-11 00:00:00 UTC,367.6933333,379.7,364.51
2014-07-12 00:00:00 UTC,368.1604762,374,364
2014-07-13 00:00:00 UTC,371.7743056,374.39,363
2014-07-14 00:00:00 UTC,372.7776296,393,360.79
2014-07-15 00:00:00 UTC,372.4740455,375.16,363.01
2014-07-16 00:00:00 UTC,368.650582,373.55,364
2014-07-17 00:00:00 UTC,369.3803167,385.98,362
2014-07-18 00:00:00 UTC,371.0166667,376.86,363.45
2014-07-19 00:00:00 UTC,380.99,385.98,369.01
2014-07-20 00:00:00 UTC,375.2920833,385.98,369
2014-07-21 00:00:00 UTC,369.7577963,374.99,363.01
2014-07-22 00:00:00 UTC,371.2985,373.8,362
2014-07-23 00:00:00 UTC,371.5045238,372.95,368.5
2014-07-24 00:00:00 UTC,362.7825701,371.78,347.02
2014-07-25 00:00:00 UTC,358.3183333,362.39,350.6
2014-07-26 00:00:00 UTC,357.0911111,359.94,352
2014-07-27 00:00:00 UTC,355.8280909,358.75,349
2014-07-28 00:00:00 UTC,344.5011302,357.99,337.16
2014-07-29 00:00:00 UTC,346.1017149,349.99,313.77
2014-07-30 00:00:00 UTC,343.2992698,347.99,314.01
2014-07-31 00:00:00 UTC,343.1662436,347.99,332.06
2014-08-01 00:00:00 UTC,353.8797569,363.24,344.08
2014-08-02 00:00:00 UTC,357.1333333,362.94,350
2014-08-03 00:00:00 UTC,350.01,350.02,350
2014-08-04 00:00:00 UTC,352.4880124,357.42,342.02
2014-08-05 00:00:00 UTC,348.3565274,352.6,343.03
2014-08-06 00:00:00 UTC,347.7130444,349.9,342
2014-08-07 00:00:00 UTC,348.0825,351,342
2014-08-08 00:00:00 UTC,353.1459259,357.21,346.05
2014-08-09 00:00:00 UTC,352.8655655,355,346.22
2014-08-10 00:00:00 UTC,351.2543238,354.2,346.15
2014-08-11 00:00:00 UTC,349.8879874,354.2,340
2014-08-12 00:00:00 UTC,341.301174,345.29,334.14
2014-08-13 00:00:00 UTC,330.2875659,342.39,313.21
2014-08-14 00:00:00 UTC,311.835897,323,302.01
2014-08-15 00:00:00 UTC,307.1393759,319.99,296
2014-08-16 00:00:00 UTC,308.9047619,315,305
2014-08-17 00:00:00 UTC,301.4870625,325,296
2014-08-18 00:00:00 UTC,283.544771,297.02,271.02
2014-08-19 00:00:00 UTC,294.6035989,305.52,285.47
2014-08-20 00:00:00 UTC,302.3564667,319.9,285.91
2014-08-21 00:00:00 UTC,316.8254685,320.37,307.79
2014-08-22 00:00:00 UTC,313.6609886,325,305.8
2014-08-23 00:00:00 UTC,310.4980833,313.48,305.18
2014-08-24 00:00:00 UTC,307.5128571,309,305
2014-08-25 00:00:00 UTC,305.6188854,309.2,301.43
2014-08-26 00:00:00 UTC,308.4386458,313.13,302.51
2014-08-27 00:00:00 UTC,312.2332005,317.8,304.99
2014-08-28 00:00:00 UTC,308.3030417,311.88,304.33
2014-08-29 00:00:00 UTC,307.3377198,310.8,304.12
2014-08-30 00:00:00 UTC,306.3063874,307.55,301.35
2014-08-31 00:00:00 UTC,297.2808092,303,290
2014-09-01 00:00:00 UTC,290.1684733,293.85,287
2014-09-02 00:00:00 UTC,290.8004902,297.36,285
2014-09-03 00:00:00 UTC,292.1974091,294.23,290
2014-09-04 00:00:00 UTC,295.5957542,303.33,285.51
2014-09-05 00:00:00 UTC,296.7806868,300.9,290
2014-09-06 00:00:00 UTC,295.995381,298.3,291.93
2014-09-07 00:00:00 UTC,296.5903333,298,295
2014-09-08 00:00:00 UTC,292.5207828,302.45,286.5
2014-09-09 00:00:00 UTC,291.4416347,296.58,287.26
2014-09-10 00:00:00 UTC,299.1203632,303.82,293.82
2014-09-11 00:00:00 UTC,294.0091057,297.2,290
2014-09-12 00:00:00 UTC,292.5939487,294.95,287
2014-09-13 00:00:00 UTC,296.4256944,301,293.1
2014-09-14 00:00:00 UTC,293.6083167,295.31,291.15
2014-09-15 00:00:00 UTC,294.4362056,296.54,290.26
2014-09-16 00:00:00 UTC,290.3462168,295.41,287
2014-09-17 00:00:00 UTC,281.2100594,288,273.22
2014-09-18 00:00:00 UTC,264.9234567,282.66,250
2014-09-19 00:00:00 UTC,246.3884689,254,232.84
2014-09-20 00:00:00 UTC,254.8498333,264.1,240.96
2014-09-21 00:00:00 UTC,250.8560741,257,247.95
2014-09-22 00:00:00 UTC,247.4278892,253.88,244.31
2014-09-23 00:00:00 UTC,254.0633349,275.47,241.02
2014-09-24 00:00:00 UTC,261.1793596,268.18,240
2014-09-25 00:00:00 UTC,251.9253003,255.39,245.25
2014-09-26 00:00:00 UTC,248.6699926,254.46,243.87
2014-09-27 00:00:00 UTC,248.6526515,251,246.1
2014-09-28 00:00:00 UTC,234.4485133,246.15,220
2014-09-29 00:00:00 UTC,230.3801667,235.47,220
2014-09-30 00:00:00 UTC,234.6555952,244.85,227.1
2014-10-01 00:00:00 UTC,238.3427167,241.48,230.99
2014-10-02 00:00:00 UTC,234.9909744,238.19,231.01
2014-10-03 00:00:00 UTC,231.1686768,236.27,220.09
2014-10-04 00:00:00 UTC,214.53705,227.97,202
2014-10-05 00:00:00 UTC,196.9545074,210.9,179.3
2014-10-06 00:00:00 UTC,209.2488006,250.1,200
2014-10-07 00:00:00 UTC,204.8924687,210,197.1
2014-10-08 00:00:00 UTC,213.5224678,221.05,203.3
2014-10-09 00:00:00 UTC,229.7024146,240.67,219.3
2014-10-10 00:00:00 UTC,226.2988462,233.98,221.09
2014-10-11 00:00:00 UTC,222.85525,225.2,221.5
2014-10-12 00:00:00 UTC,229.6973333,237.19,222.92
2014-10-13 00:00:00 UTC,237.8821474,248,233
2014-10-14 00:00:00 UTC,254.2755886,260.58,246.83
2014-10-15 00:00:00 UTC,247.8925611,256.1,240
2014-10-16 00:00:00 UTC,240.7403811,249.97,232.62
2014-10-17 00:00:00 UTC,237.0393333,239.5,234.63
2014-10-18 00:00:00 UTC,239.992,240,239.99
2014-10-19 00:00:00 UTC,237.4521429,239.99,236.2
2014-10-20 00:00:00 UTC,239.045,244,236.3
2014-10-21 00:00:00 UTC,241.649375,245.2,236.15
2014-10-22 00:00:00 UTC,240.3253571,242,236.15
2014-10-23 00:00:00 UTC,232.26525,241,225.64
2014-10-24 00:00:00 UTC,220.4657802,227.96,208
2014-10-25 00:00:00 UTC,216.1,228,199.09
2014-10-26 00:00:00 UTC,222.6555556,228,210.2
2014-10-27 00:00:00 UTC,224.8877952,250.24,215.83
2014-10-28 00:00:00 UTC,221.5384192,223.92,215.03
2014-10-29 00:00:00 UTC,214.750381,221.29,210
2014-10-30 00:00:00 UTC,212.0163571,214.66,208.54
2014-10-31 00:00:00 UTC,213.5853571,217.53,208.66
2014-11-01 00:00:00 UTC,206.243254,209,202.52
2014-11-02 00:00:00 UTC,202.8825,207.13,200.55
2014-11-03 00:00:00 UTC,207.3084295,229,200.55
2014-11-04 00:00:00 UTC,205.189093,208.47,201.7
2014-11-05 00:00:00 UTC,213.4495455,219.41,205.67
2014-11-06 00:00:00 UTC,216.858,220.8,208.52
2014-11-07 00:00:00 UTC,218.0395833,218.88,216
2014-11-08 00:00:00 UTC,216,216,216
2014-11-09 00:00:00 UTC,219.1167347,230.43,213.33
2014-11-10 00:00:00 UTC,232.9626389,239.12,224.84
2014-11-11 00:00:00 UTC,232.7182143,234.1,230
2014-11-12 00:00:00 UTC,252.0125392,274.1,232.95
2014-11-13 00:00:00 UTC,266.4122987,277,247.3
2014-11-14 00:00:00 UTC,253.0975298,261,248.77
2014-11-15 00:00:00 UTC,245.2896667,254,240
2014-11-16 00:00:00 UTC,249.6108333,249.88,249.22
2014-11-17 00:00:00 UTC,254.9297663,263.41,241.1
2014-11-18 00:00:00 UTC,241.3352448,246,238.05
2014-11-19 00:00:00 UTC,243.6937879,247,241.85
2014-11-20 00:00:00 UTC,230.9554851,241.06,221.74
2014-11-21 00:00:00 UTC,225.4297619,229.61,216
2014-11-22 00:00:00 UTC,230.8229806,234.47,229
2014-11-23 00:00:00 UTC,230.8925,232.05,229.56
2014-11-24 00:00:00 UTC,242.2171354,250.37,235.95
2014-11-25 00:00:00 UTC,245.6742424,251.32,239.6
2014-11-26 00:00:00 UTC,236.8028464,239.96,227.5
2014-11-27 00:00:00 UTC,238.0542857,240,236
2014-11-28 00:00:00 UTC,233.5875,240.02,227.63
2014-11-29 00:00:00 UTC,235.8383333,244.79,228
2014-11-30 00:00:00 UTC,244.0165306,246,236.6
2014-12-01 00:00:00 UTC,243.1980128,245,235.36
2014-12-02 00:00:00 UTC,244.6085994,247.81,242.18
2014-12-03 00:00:00 UTC,242.0912968,244.15,239.01
2014-12-04 00:00:00 UTC,238.5526716,243,232.75
2014-12-05 00:00:00 UTC,237.2739826,240.91,236
2014-12-06 00:00:00 UTC,0,0,0
2014-12-07 00:00:00 UTC,241.3175,245.83,236.5
2014-12-08 00:00:00 UTC,239.0575926,242.11,235.18
2014-12-09 00:00:00 UTC,228.5738194,234.18,224
2014-12-10 00:00:00 UTC,227.1292675,228.95,224
2014-12-11 00:00:00 UTC,227.7240355,235.9,220
2014-12-12 00:00:00 UTC,229.6355556,230.42,228.81
2014-12-13 00:00:00 UTC,228.8008333,230,228.2
2014-12-14 00:00:00 UTC,228.2,228.2,228.2
2014-12-15 00:00:00 UTC,225.094,227,224
2014-12-16 00:00:00 UTC,217.6171405,223.8,211
2014-12-17 00:00:00 UTC,207.1774479,213.04,202.69
2014-12-18 00:00:00 UTC,203.3210124,225,199
2014-12-19 00:00:00 UTC,201.8692593,203.91,198.55
2014-12-20 00:00:00 UTC,210.0802551,245,199
2014-12-21 00:00:00 UTC,207.625,212.72,201
2014-12-22 00:00:00 UTC,212.1920714,217.04,205.61
2014-12-23 00:00:00 UTC,216.4602778,221.78,214.49
2014-12-24 00:00:00 UTC,214.21,217,212.5
2014-12-25 00:00:00 UTC,210.1066667,212.56,208.88
2014-12-26 00:00:00 UTC,210.835,212.56,209.11
2014-12-27 00:00:00 UTC,200.51,200.51,200.51
2014-12-28 00:00:00 UTC,206.1,206.65,205.55
2014-12-29 00:00:00 UTC,204.8191667,208.13,201.06
2014-12-30 00:00:00 UTC,204.454,207.21,202.5
2014-12-31 00:00:00 UTC,205.0448,207.88,202.69
2015-01-01 00:00:00 UTC,206.41,206.41,206.41
2015-01-02 00:00:00 UTC,204.7921429,206.8,202.35
2015-01-03 00:00:00 UTC,198.8067043,206.8,182.4
2015-01-04 00:00:00 UTC,174.1993741,183.42,167.11
2015-01-05 00:00:00 UTC,180.2551389,185.21,176
2015-01-06 00:00:00 UTC,183.1413182,189.18,179.04
2015-01-07 00:00:00 UTC,195.89325,210,190
2015-01-08 00:00:00 UTC,195.186963,198,188.59
2015-01-09 00:00:00 UTC,192.2004167,195,187.4
2015-01-10 00:00:00 UTC,186.0122917,190.76,181
2015-01-11 00:00:00 UTC,181.205,182.97,180
2015-01-12 00:00:00 UTC,180.2784881,184.07,175.38
2015-01-13 00:00:00 UTC,159.4199097,170,145.43
2015-01-14 00:00:00 UTC,130.7623706,144.7,120.02
2015-01-15 00:00:00 UTC,142.2489778,153.9,129.51
2015-01-16 00:00:00 UTC,142.693141,150,135.11
2015-01-17 00:00:00 UTC,138.0825,145,135.1
2015-01-18 00:00:00 UTC,140.735,141.81,139.75
2015-01-19 00:00:00 UTC,141.5871667,144.95,138.97
2015-01-20 00:00:00 UTC,141.7219949,144.19,135.34
2015-01-21 00:00:00 UTC,144.4425,147.61,141
2015-01-22 00:00:00 UTC,156.5643333,158.84,153
2015-01-23 00:00:00 UTC,157.1713,185.45,154.46
2015-01-24 00:00:00 UTC,164.4697619,169.73,160.5
2015-01-25 00:00:00 UTC,170.1645256,185.45,166.88
2015-01-26 00:00:00 UTC,192.75258,207.85,176.12
2015-01-27 00:00:00 UTC,176.4768056,180.45,168.5
2015-01-28 00:00:00 UTC,169.231,174.96,158.26
2015-01-29 00:00:00 UTC,156.1815408,162.31,150
2015-01-30 00:00:00 UTC,157.7549901,167.64,153
2015-01-31 00:00:00 UTC,156.66125,168.06,148.74
2015-02-01 00:00:00 UTC,147.6133333,151.47,141
2015-02-02 00:00:00 UTC,154.7253889,168.07,149.87
2015-02-03 00:00:00 UTC,160.7587897,168.03,151.66
2015-02-04 00:00:00 UTC,150.9146627,153.25,144.97
2015-02-05 00:00:00 UTC,147.9816561,153.05,140.99
2015-02-06 00:00:00 UTC,147.7713939,150.35,143.94
2015-02-07 00:00:00 UTC,146.345,147.69,145
2015-02-08 00:00:00 UTC,149.5283333,150.32,149.03
2015-02-09 00:00:00 UTC,147.6840873,148.84,145.2
2015-02-10 00:00:00 UTC,147.4818611,160,142
2015-02-11 00:00:00 UTC,146.9316738,148.96,143.95
2015-02-12 00:00:00 UTC,145.4549444,146.82,143.51
